effect,component,group,term,estimate,std.error,conf.low,conf.high
ran_pars,cond,subj_id,cor__X_c.X_c:X_k,-0.17187233917039643,0.21025784146523,-0.5666702064845859,0.25321902024752924
ran_pars,cond,subj_id,cor__X_k.X_c:X_k,0.0879049598597533,0.21936625779040225,-0.35088675892887505,0.5075068422351892
fixed,cond,NA,(Intercept),0.0950309614464032,0.10643675400518432,-0.12339415905800581,0.29563736685330083
fixed,cond,NA,X_c,-0.0817299938620817,0.1180754549340256,-0.3143335695698217,0.15725039893779416
fixed,cond,NA,X_k,-0.035736146260356594,0.1484734457234341,-0.3313465699794253,0.24955205351562126
fixed,cond,NA,X_c:X_k,-0.05643547500196998,0.18061948410711354,-0.4110603902362332,0.29193158673303304
ran_pars,cond,item_id,sd__(Intercept),0.5306388994369561,0.04383164761153409,0.45276123785380673,0.6239964443072504
ran_pars,cond,item_id,sd__X_c,0.6741591499561923,0.06155178106659209,0.5616830250617032,0.8012441718312096
ran_pars,cond,subj_id,sd__(Intercept),0.6101226547429922,0.07736409267452318,0.480778673932683,0.7776678018211567
ran_pars,cond,subj_id,sd__X_c,0.5865078834123587,0.08242636802978917,0.450806980358469,0.7648911863040656
ran_pars,cond,subj_id,sd__X_k,0.6341210302607816,0.08614535456189841,0.4887659157490325,0.8255728401169766
ran_pars,cond,subj_id,sd__X_c:X_k,0.6689977259186324,0.11486168460169048,0.4645694699108841,0.9263792168262839
ran_pars,cond,item_id,cor__(Intercept).X_c,0.1864783167338353,0.11885715842363404,-0.054160431197087154,0.4054469449861997
ran_pars,cond,subj_id,cor__(Intercept).X_c,-0.07808002011724113,0.16753031452877196,-0.40893576141804006,0.2532279617629532
ran_pars,cond,subj_id,cor__(Intercept).X_k,-0.24727099876617395,0.15994758663604056,-0.5354950479481614,0.0863696456461011
ran_pars,cond,subj_id,cor__X_c.X_k,-0.061492895792362605,0.1758376655641838,-0.393495220745119,0.2814078846382818
ran_pars,cond,subj_id,cor__(Intercept).X_c:X_k,0.09208713273810432,0.18756842222371237,-0.2758559995588442,0.4414561077430174
ran_pars,cond,subj_id,cor__X_c.X_c:X_k,-0.2775739833540363,0.18129835494443602,-0.598350131933556,0.10597860076147714
ran_pars,cond,subj_id,cor__X_k.X_c:X_k,-0.21680381289937065,0.19043403597083491,-0.5587085758215238,0.1690343707670927
fixed,cond,NA,(Intercept),-0.07265166164603686,0.11897885274721877,-0.30212622120813926,0.15914902846121332
fixed,cond,NA,X_c,0.012517345910976552,0.12267870214709165,-0.23725659492858722,0.25799505188987715
fixed,cond,NA,X_k,-0.040810366086664995,0.14014373659467774,-0.3088021155300232,0.2297880455172337
fixed,cond,NA,X_c:X_k,-0.03348257628285128,0.16565418994561712,-0.3527359139257156,0.2964169554803109
ran_pars,cond,item_id,sd__(Intercept),0.5622577968401222,0.04522831915654723,0.4826921942946705,0.6575080742227869
ran_pars,cond,item_id,sd__X_c,0.6055610224543592,0.05698511126940584,0.503199408381658,0.7289224553287998
ran_pars,cond,subj_id,sd__(Intercept),0.6741951018078157,0.08376463713880841,0.5364100819959775,0.8590400784688609
ran_pars,cond,subj_id,sd__X_c,0.6313965365045575,0.08711507866762727,0.4889111408574541,0.831752014227481
ran_pars,cond,subj_id,sd__X_k,0.46502376868706446,0.06818528610639187,0.3497368352675311,0.6121992358208311
ran_pars,cond,subj_id,sd__X_c:X_k,0.6056482509589611,0.11212724605989469,0.4071378694623099,0.8566294380286904
ran_pars,cond,item_id,cor__(Intercept).X_c,-0.16254446844229603,0.12030853821594771,-0.39999591105336463,0.07517091186812569
ran_pars,cond,subj_id,cor__(Intercept).X_c,-0.039441064550079834,0.17023893167743168,-0.36136951360030073,0.2986748979903624
ran_pars,cond,subj_id,cor__(Intercept).X_k,0.1651617561427908,0.17216209700400464,-0.17181904323383035,0.48404203082144504
ran_pars,cond,subj_id,cor__X_c.X_k,0.0973280165821147,0.1750765864083885,-0.2455108277016854,0.4323774778560174
ran_pars,cond,subj_id,cor__(Intercept).X_c:X_k,0.23509785391036958,0.18784907575562038,-0.15704855991071287,0.5708372154970767
ran_pars,cond,subj_id,cor__X_c.X_c:X_k,-0.026733810095782233,0.19712684232695474,-0.41421531665943395,0.3393807352780661
ran_pars,cond,subj_id,cor__X_k.X_c:X_k,-0.028314428142971568,0.20080910846120323,-0.4097665345001677,0.3507609456763383
fixed,cond,NA,(Intercept),-0.13792451446571277,0.11760025316636243,-0.3625415658048923,0.09786326381139943
fixed,cond,NA,X_c,0.17613620097407373,0.11943346196412827,-0.04874801644030263,0.4158546656664923
fixed,cond,NA,X_k,-0.091863617773872,0.15536686580461234,-0.3842954801446396,0.2239206779117907
fixed,cond,NA,X_c:X_k,8.704312095769445e-4,0.16773651897461844,-0.3256441425995558,0.34286730471440297
ran_pars,cond,item_id,sd__(Intercept),0.594173883283209,0.046497232855102946,0.5085691809069497,0.6922825145530175
ran_pars,cond,item_id,sd__X_c,0.5896600388789186,0.05584011122205458,0.4878770687937456,0.70529684638761
ran_pars,cond,subj_id,sd__(Intercept),0.6288836539170988,0.07442826220658733,0.5031264118392549,0.7901414288787104
ran_pars,cond,subj_id,sd__X_c,0.5998922650467953,0.08047943774342474,0.4660072761437138,0.7756783410059114
ran_pars,cond,subj_id,sd__X_k,0.5699324581586487,0.07999726920978162,0.4380842413519034,0.7412777471448215
ran_pars,cond,subj_id,sd__X_c:X_k,0.6254429665887851,0.10840005188830423,0.4376328271432776,0.8595346895466153
ran_pars,cond,item_id,cor__(Intercept).X_c,0.09999960433777398,0.1267190822507456,-0.15027999003668507,0.3433578564953046
ran_pars,cond,subj_id,cor__(Intercept).X_c,-0.16178833706242263,0.1632722534040857,-0.4711219110944957,0.18637245046516002
ran_pars,cond,subj_id,cor__(Intercept).X_k,-0.17961090432415033,0.16573285643027127,-0.48858687929558997,0.15270558462963638
ran_pars,cond,subj_id,cor__X_c.X_k,0.07236317031608347,0.1789941401580199,-0.29653077325783245,0.41773292308584425
ran_pars,cond,subj_id,cor__(Intercept).X_c:X_k,-0.08132529963406615,0.1875611513630551,-0.431250058205424,0.29078904066594663
ran_pars,cond,subj_id,cor__X_c.X_c:X_k,0.11331352113304924,0.1869892903953117,-0.2616322167061144,0.47079972722656316
ran_pars,cond,subj_id,cor__X_k.X_c:X_k,0.12025317570411881,0.19264456544415529,-0.2634062406977663,0.4860516267933379
fixed,cond,NA,(Intercept),0.02810212481502674,0.12324513537529805,-0.21156278855981475,0.274533295075761
fixed,cond,NA,X_c,-0.1189522279569237,0.10780316058605356,-0.33298484346446333,0.09482298054481678
fixed,cond,NA,X_k,0.14346949870666736,0.15380301403216504,-0.149249040278572,0.44372542196744164
fixed,cond,NA,X_c:X_k,-0.12227153030384674,0.17309020666721509,-0.4621850109540099,0.22345812062877712
ran_pars,cond,item_id,sd__(Intercept),0.6255323136810833,0.049750359124379744,0.5359566252558016,0.7288686194363263
ran_pars,cond,item_id,sd__X_c,0.6719881190994687,0.06205500910567114,0.5619234916752935,0.8020170037080274
ran_pars,cond,subj_id,sd__(Intercept),0.6504068599908999,0.0795941402211085,0.5114110967142474,0.8213874245674974
ran_pars,cond,subj_id,sd__X_c,0.49046808732272984,0.06969831799566649,0.3680275668607471,0.646771995676263
ran_pars,cond,subj_id,sd__X_k,0.47542251998178015,0.06961316189895372,0.3517989305924508,0.6279196354439851
ran_pars,cond,subj_id,sd__X_c:X_k,0.5601082189439025,0.10551090081299581,0.37205268438520106,0.7865374077105859
ran_pars,cond,item_id,cor__(Intercept).X_c,-0.14556455419328873,0.11717262994014899,-0.3671675272976667,0.09456112092454172
ran_pars,cond,subj_id,cor__(Intercept).X_c,-0.08164508664923954,0.17665382597605767,-0.423548955808941,0.2731568669345815
ran_pars,cond,subj_id,cor__(Intercept).X_k,-0.3394691709913357,0.1606248247310575,-0.6227377029444207,0.005281025678318121
ran_pars,cond,subj_id,cor__X_c.X_k,-0.22238657726486258,0.17668549477598824,-0.5630245394744944,0.1349882355418452
ran_pars,cond,subj_id,cor__(Intercept).X_c:X_k,-0.0890520998336349,0.19771738238550937,-0.4639498259217777,0.3114350253423559
ran_pars,cond,subj_id,cor__X_c.X_c:X_k,-0.43271310045781336,0.18346550944677728,-0.7517813187688748,-0.04524888120096331
ran_pars,cond,subj_id,cor__X_k.X_c:X_k,-0.14388433130681444,0.21129196767092878,-0.524796148687214,0.27887883176215555
fixed,cond,NA,(Intercept),-0.07333476495250478,0.09571183216673299,-0.2633405382857187,0.10642421746416203
fixed,cond,NA,X_c,-0.1933966943524188,0.1192554423216652,-0.4262633658157584,0.036791468332813416
fixed,cond,NA,X_k,0.10472826034297833,0.15275089487004218,-0.21235524131934,0.3916099209433948
fixed,cond,NA,X_c:X_k,0.05287451423529249,0.1604360583124141,-0.25907511112133697,0.3716940589634096
ran_pars,cond,item_id,sd__(Intercept),0.5847941982843615,0.04588311491914796,0.5034752247184013,0.6848706935456892
ran_pars,cond,item_id,sd__X_c,0.5559607883370759,0.054366190002858764,0.4593063620459818,0.6685304289178228
ran_pars,cond,subj_id,sd__(Intercept),0.48758598762218847,0.062179695556943707,0.38049005256437024,0.6247687718122454
ran_pars,cond,subj_id,sd__X_c,0.6079055516598715,0.08140914042060138,0.4692946539885315,0.7984001195954772
ran_pars,cond,subj_id,sd__X_k,0.6075583208171829,0.08208499920691353,0.4673966196602732,0.7871516216560037
ran_pars,cond,subj_id,sd__X_c:X_k,0.5903017005245957,0.10721268341712616,0.39665275479788736,0.8236083587797107
ran_pars,cond,item_id,cor__(Intercept).X_c,0.31165192261126373,0.11782774861737137,0.06852111175373893,0.5277115206310065
ran_pars,cond,subj_id,cor__(Intercept).X_c,0.025522994273763918,0.17188632583003655,-0.3028214735460518,0.36487001984213935
ran_pars,cond,subj_id,cor__(Intercept).X_k,0.028853084062339482,0.16862019374100926,-0.2934613211513506,0.3564495155118158
ran_pars,cond,subj_id,cor__X_c.X_k,-0.27452087954903853,0.1630252563208536,-0.5615080017881418,0.07009220576744532
ran_pars,cond,subj_id,cor__(Intercept).X_c:X_k,-0.06104219296732745,0.18953652999422324,-0.4191275744635243,0.3050654585626257
ran_pars,cond,subj_id,cor__X_c.X_c:X_k,0.2154316471352602,0.18904613828429842,-0.16486914843563286,0.5559598658447282
ran_pars,cond,subj_id,cor__X_k.X_c:X_k,-0.23596379158311312,0.19027684459944635,-0.5830661995705069,0.15140595452882688
fixed,cond,NA,(Intercept),0.21337479338699286,0.12756517833837291,-0.054589172659317675,0.458178385460322
fixed,cond,NA,X_c,0.013096986549816381,0.11218959400472862,-0.20574721656455203,0.24104587617996168
fixed,cond,NA,X_k,0.15597460337774183,0.1461561453027623,-0.12106038216652845,0.44481103893836527
fixed,cond,NA,X_c:X_k,0.0074395548755662455,0.1782219426311472,-0.34373508492237403,0.3448992760062971
ran_pars,cond,item_id,sd__(Intercept),0.5537733536789453,0.04477448187054681,0.4721047385899977,0.6504238952370217
ran_pars,cond,item_id,sd__X_c,0.6263447640809686,0.05914813701703096,0.5185165880066338,0.7476067300534281
ran_pars,cond,subj_id,sd__(Intercept),0.6795494521943851,0.08139082436866318,0.5380153117316838,0.8590079963782941
ran_pars,cond,subj_id,sd__X_c,0.5433033272338571,0.07698653822659832,0.4116555464407872,0.7056269944577177
ran_pars,cond,subj_id,sd__X_k,0.5928122287973349,0.08050357726478626,0.45616479972203533,0.7702464170979574
ran_pars,cond,subj_id,sd__X_c:X_k,0.63386750121467506,0.11388551575314194,0.4279607915396496,0.8700740583199311
ran_pars,cond,item_id,cor__(Intercept).X_c,0.16289824554323376,0.11957558155883037,-0.07315219385480069,0.4008838175445796
ran_pars,cond,subj_id,cor__(Intercept).X_c,0.05234267595279743,0.17271120552031136,-0.2799181391339044,0.3765757520091012
ran_pars,cond,subj_id,cor__(Intercept).X_k,0.13022951620016252,0.16619574415923344,-0.2022954689879685,0.4435455044786988
ran_pars,cond,subj_id,cor__X_c.X_k,-0.1766433466741243,0.17664692950854488,-0.49747335987906477,0.18341736460191554
ran_pars,cond,subj_id,cor__(Intercept).X_c:X_k,-0.1852210823587268,0.18660641279653112,-0.5336776617394033,0.1957525457382963
ran_pars,cond,subj_id,cor__X_c.X_c:X_k,-0.06890489426802558,0.19526319091290523,-0.4362034996798698,0.31569201684742076
ran_pars,cond,subj_id,cor__X_k.X_c:X_k,-0.24733252360690988,0.19189417532709632,-0.5901103470048141,0.1382176081845135
fixed,cond,NA,(Intercept),-0.007180713043119064,0.12075521284500622,-0.2394225479796829,0.2403635938401615
fixed,cond,NA,X_c,-0.03144375845490177,0.11347736932373359,-0.25361586158046173,0.19438235298887807
fixed,cond,NA,X_k,-0.030026974525010325,0.16588938333862405,-0.34179445212959175,0.28680073840625997
fixed,cond,NA,X_c:X_k,-0.09481897472056551,0.18212302629571192,-0.4625665110950494,0.2606213598472904
ran_pars,cond,item_id,sd__(Intercept),0.5887204083629533,0.046893799887976303,0.5043626162137393,0.6867028062723654
ran_pars,cond,item_id,sd__X_c,0.6578678504527417,0.0609391324838908,0.5476251903223505,0.7854732304145913
ran_pars,cond,subj_id,sd__(Intercept),0.6119890664400048,0.07513981052439792,0.47951638460271107,0.7709695348723566
ran_pars,cond,subj_id,sd__X_c,0.5648860132380051,0.079052187062074,0.4313082542495902,0.744799103895556
ran_pars,cond,subj_id,sd__X_k,0.5950819165000726,0.082157764085014,0.45535673419415523,0.7782467908800816
ran_pars,cond,subj_id,sd__X_c:X_k,0.6567721433933574,0.11266043929656482,0.46254604283477774,0.9000182252723397
ran_pars,cond,item_id,cor__(Intercept).X_c,-0.06516687637211405,0.12130231410897761,-0.3049675651195799,0.17162118959852946
ran_pars,cond,subj_id,cor__(Intercept).X_c,0.2846121463041295,0.15668009867811417,-0.04763073341414636,0.559481205064772
ran_pars,cond,subj_id,cor__(Intercept).X_k,0.060986508278252374,0.1649116874266453,-0.2609908102132979,0.3716712635776366
ran_pars,cond,subj_id,cor__X_c.X_k,0.2623628926122327,0.16580393504145052,-0.07292488234780507,0.5611911987616305
ran_pars,cond,subj_id,cor__(Intercept).X_c:X_k,-0.052223097682074185,0.18608130319214383,-0.41740808770471083,0.3176946238042193
ran_pars,cond,subj_id,cor__X_c.X_c:X_k,-0.08894539466332374,0.19094917416719712,-0.4429617637029399,0.28442952623513923
ran_pars,cond,subj_id,cor__X_k.X_c:X_k,-0.0625136749756692,0.19063572191278544,-0.42287462363457345,0.31945586391522657
fixed,cond,NA,(Intercept),-0.04013320795475597,0.10537660588507464,-0.23776881277827094,0.17103691123567547
fixed,cond,NA,X_c,-0.036484601320036704,0.12213152910197586,-0.27648880927293623,0.20011815890848944
fixed,cond,NA,X_k,0.011443983562920883,0.17099286743787254,-0.33242958652924676,0.3373588946711921
fixed,cond,NA,X_c:X_k,-0.12956685166074125,0.16895586722857733,-0.4591812661930413,0.2021147348615881
ran_pars,cond,item_id,sd__(Intercept),0.6763088051155809,0.05384232889060642,0.5785111269575132,0.7898270040981753
ran_pars,cond,item_id,sd__X_c,0.6194433007559927,0.06028569491576179,0.5074253849414182,0.7442447215240015
ran_pars,cond,subj_id,sd__(Intercept),0.49986432896853256,0.06290097588728859,0.3931817804895463,0.6402962100728808
ran_pars,cond,subj_id,sd__X_c,0.6411059221505392,0.08598220591741783,0.49443994247656,0.8311607351481598
ran_pars,cond,subj_id,sd__X_k,0.5957718518914138,0.08014841796459558,0.46168218363713287,0.7680174477559497
ran_pars,cond,subj_id,sd__X_c:X_k,0.591226870559523,0.108157478844261,0.39448049226117254,0.8211933548763538
ran_pars,cond,item_id,cor__(Intercept).X_c,-0.03418065374253237,0.12533247039620488,-0.27466287229747677,0.2136725386747324
ran_pars,cond,subj_id,cor__(Intercept).X_c,0.11541036020066399,0.1655035489928216,-0.22207319205440823,0.4418813032714957
ran_pars,cond,subj_id,cor__(Intercept).X_k,0.30385074754442626,0.1580587057106848,-0.028454295995284894,0.5795744803146802
ran_pars,cond,subj_id,cor__X_c.X_k,0.10802667865779565,0.17159512702570018,-0.23208923186996544,0.44405790544106094
ran_pars,cond,subj_id,cor__(Intercept).X_c:X_k,-0.04428385702983402,0.19623521270938354,-0.4188993499932588,0.34526044176011567
ran_pars,cond,subj_id,cor__X_c.X_c:X_k,-0.050626545904361414,0.19899639628923174,-0.44128811695179393,0.3394909925442568
ran_pars,cond,subj_id,cor__X_k.X_c:X_k,0.22751467185508478,0.18900956745971342,-0.15224963999938676,0.5810413975011154
fixed,cond,NA,(Intercept),0.1032561132467647,0.09752145891605013,-0.08420189143401624,0.3010191746189105
fixed,cond,NA,X_c,-0.03805138889768693,0.120555106776441,-0.2719813727765589,0.20642648395454558
fixed,cond,NA,X_k,0.2410301133270227,0.14956339725233522,-0.05413307627477857,0.5370315277017639
fixed,cond,NA,X_c:X_k,-0.25298092498734276,0.15597760376706882,-0.5606242185110941,0.04179002524894715
ran_pars,cond,item_id,sd__(Intercept),0.614061424410639,0.04921969149792268,0.5244691370576721,0.7186523452288895
ran_pars,cond,item_id,sd__X_c,0.5518973465677488,0.05454880109657809,0.45343120450362,0.6649060465026264
ran_pars,cond,subj_id,sd__(Intercept),0.46693312288243416,0.06045059485603307,0.36813932681943157,0.6003863256442524
ran_pars,cond,subj_id,sd__X_c,0.6599322060063972,0.08730545287440622,0.5139670349271457,0.855155131117625
ran_pars,cond,subj_id,sd__X_k,0.5460193602831453,0.07856555309214905,0.41279622577246944,0.7230789527334586
ran_pars,cond,subj_id,sd__X_c:X_k,0.5933407738546019,0.10994847903698186,0.39777506949307107,0.8308868608740736
ran_pars,cond,item_id,cor__(Intercept).X_c,0.007757117472232053,0.12617393545439434,-0.23726361622192405,0.25588033271393396
ran_pars,cond,subj_id,cor__(Intercept).X_c,0.035351228561446915,0.16685739555002535,-0.2879438592281555,0.36460945652655613
ran_pars,cond,subj_id,cor__(Intercept).X_k,0.1044875222174218,0.17247813630235345,-0.2532052178268801,0.4316329709829941
ran_pars,cond,subj_id,cor__X_c.X_k,-0.00773899366395418,0.17179980620787966,-0.33353695621502655,0.33452441813527006
ran_pars,cond,subj_id,cor__(Intercept).X_c:X_k,-0.03625927277475875,0.19427012879446295,-0.4088452933689941,0.3412464013842155
ran_pars,cond,subj_id,cor__X_c.X_c:X_k,0.1665500008017089,0.19147376616560904,-0.2332145567401756,0.528781721119102
ran_pars,cond,subj_id,cor__X_k.X_c:X_k,0.25016619849904925,0.19408169204595907,-0.14956365181297884,0.6092700701902918
fixed,cond,NA,(Intercept),-0.1751535455003453,0.09795465376794599,-0.3675984809415796,0.012180543692896261
fixed,cond,NA,X_c,-0.059394103052366524,0.11677136124473148,-0.28407028052802696,0.16710127685926252
fixed,cond,NA,X_k,-0.0060096368976364995,0.13859946791112232,-0.27490829530050326,0.2674305474066363
fixed,cond,NA,X_c:X_k,0.44485679799289285,0.16891022925313093,0.11346173832204928,0.7790455812773924
ran_pars,cond,item_id,sd__(Intercept),0.5026387685261401,0.041635248235519715,0.42949226589521905,0.5890137441245477
ran_pars,cond,item_id,sd__X_c,0.6137904391104648,0.05774024159806374,0.5056324766349224,0.7343067981210558
ran_pars,cond,subj_id,sd__(Intercept),0.5571723898588145,0.06961484308570906,0.43821688939505,0.713093596124184
ran_pars,cond,subj_id,sd__X_c,0.5918709469649469,0.0800896965245499,0.45740300728921646,0.7781451523513153
ran_pars,cond,subj_id,sd__X_k,0.54799403666814706,0.07640236098690369,0.4196629667149875,0.7138184072959322
ran_pars,cond,subj_id,sd__X_c:X_k,0.6162214098676705,0.10998508623701411,0.4246295921481242,0.849875340801375
ran_pars,cond,item_id,cor__(Intercept).X_c,-0.020972651339213843,0.12211556864661306,-0.25530508840211036,0.22157817584808007
